poi_lat,poi_lon,category
6.2674958,80.1741284,worship
6.0783279,80.7117512,worship
6.024628,80.2186988,worship
6.0245318,80.2175508,worship
6.0248291,80.2182315,worship
6.0384394,80.2234987,worship
6.0408725,80.2241144,worship
6.0346961,80.211877,worship
6.0335913,80.2124623,worship
6.0247811,80.2185314,worship
6.0258687,80.2178471,worship
6.028182,80.2170989,worship
5.9541276,80.5189978,worship
5.9537732,80.5192595,worship
5.953659,80.5187655,worship
5.9455714,80.5492814,worship
5.948273,80.5470546,worship
6.0191486,80.4904326,worship
6.1755446,80.1739252,worship
6.1305916,81.1266057,worship
6.0133399,80.4735543,worship
6.1447024,80.5549947,worship
5.9591465,80.5829236,worship
5.9404431,80.4910578,worship
6.0169008,80.4840727,worship
6.2904942,80.1626594,worship
6.1554491,80.697522,worship
5.9643997,80.6924898,worship
5.9658027,80.4084099,worship
5.981939,80.7332248,worship
6.0359324,80.2126351,worship
5.9668258,80.4853035,worship
6.1166592,80.1184013,worship
5.9272506,80.5885795,worship
6.0281466,80.2171271,worship
6.0276859,80.2162108,worship
6.0843642,80.2461197,worship
5.9656292,80.4220058,worship
6.0158723,80.2378075,worship
6.015777,80.2381309,worship
6.0105885,80.2477969,worship
6.0221607,80.7971252,worship
6.1628975,81.0075556,worship
6.0120652,80.3122022,worship
6.0930676,80.8721226,worship
6.1122918,80.1250975,worship
6.1190529,80.1162432,worship
6.1412188,80.5594354,worship
6.1412638,80.5595221,worship
6.1242696,81.0612568,worship
6.0331283,80.2138253,worship
6.0060695,80.2432961,worship
6.0331834,80.2136894,worship
6.0330492,80.2120206,worship
6.0371915,80.2155496,worship
6.1165782,80.7175787,worship
5.9437637,80.5442157,worship
5.9448213,80.5469421,worship
5.9380367,80.5171473,worship
5.9411167,80.5372082,worship
5.9469689,80.5577721,worship
5.9484478,80.5470277,worship
5.9477121,80.5410598,worship
5.9488503,80.5743272,worship
5.9493734,80.5731854,worship
5.9526989,80.5253671,worship
6.0247851,80.524314,worship
6.0001485,80.562255,worship
6.0590989,80.5438485,worship
6.0607082,80.5393675,worship
6.0695234,80.5604506,worship
6.4425521,80.6998273,worship
6.4425597,80.6884647,worship
6.3619849,80.6939618,worship
6.3820265,80.6827904,worship
6.4197818,80.6715332,worship
6.4085071,80.6843971,worship
6.1436696,80.2313532,worship
6.1491765,80.2688814,worship
6.1406668,80.2911558,worship
6.1495379,80.205553,worship
6.2001948,80.28012,worship
6.0578189,80.1823347,worship
6.0353784,80.2314988,worship
6.0573198,80.2216487,worship
6.0488445,80.203798,worship
6.0497755,80.2186069,worship
6.0528998,80.1903449,worship
6.0358784,80.2200472,worship
6.0523203,80.2062834,worship
6.0674722,80.2254197,worship
6.0504117,80.1986766,worship
6.0730987,80.3387293,worship
6.0452741,80.2224573,worship
6.4353049,80.6568923,worship
6.4236986,80.6468441,worship
6.1836808,80.2966864,worship
6.0554404,80.1866381,worship
6.4316533,81.0953075,worship
6.3113622,80.818075,worship
6.3452221,80.8131934,worship
6.0515995,80.2182706,worship
6.0492139,80.1982848,worship
6.049745,80.2122142,worship
6.0259406,80.2409582,worship
6.0428472,80.2397552,worship
6.0419062,80.2434925,worship
6.0447034,80.2434205,worship
6.0370565,80.2473046,worship
6.0520286,80.2385609,worship
6.0524942,80.2424374,worship
6.0425442,80.762625,worship
6.054891,80.7628826,worship
6.0495041,80.2458841,worship
6.0385619,80.2368302,worship
6.0751483,80.2380439,worship
6.0541895,80.2387507,worship
6.0597934,80.2432046,worship
6.0691237,80.2257053,worship
6.0676805,80.2254683,worship
6.0703828,80.1714645,worship
6.0676018,80.1837531,worship
6.0641969,80.1845742,worship
6.066074,80.1873769,worship
6.0719611,80.1784345,worship
6.0666472,80.1805089,worship
6.0641836,80.180642,worship
6.0688197,80.2174111,worship
6.0687965,80.2147383,worship
6.0701936,80.2145626,worship
6.0579643,80.1904079,worship
6.0530066,80.1902382,worship
6.061823,80.1935578,worship
6.0554191,80.1980723,worship
6.3153987,80.4020551,worship
6.1455131,80.2501924,worship
6.1955151,80.274451,worship
6.1630216,80.2780297,worship
6.205511,80.256073,worship
6.2053479,80.2558341,worship
6.2051906,80.2558059,worship
5.977298,80.572789,worship
5.9785933,80.573235,worship
6.004942,80.5236764,worship
5.9461296,80.558831,worship
5.9432943,80.5519083,worship
5.9438305,80.5537587,worship
6.3441538,80.1716814,worship
6.3951234,80.3316008,worship
6.0897868,80.1481511,worship
6.1078639,80.2138719,worship
6.0979659,80.2341166,worship
6.175351,80.1490845,worship
6.0784431,80.1595636,worship
6.0584198,80.2597216,worship
6.0665614,80.6883721,worship
6.2922577,80.2088277,worship
6.3115569,80.8367546,worship
6.3917651,80.2022089,worship
6.2682913,80.4782291,worship
6.2566221,80.4621935,worship
6.3116249,80.6782575,worship
6.4795589,80.7033849,worship
6.0762326,80.4754792,worship
6.1352257,80.2433239,worship
6.272987,80.1365433,worship
6.2765691,80.1421918,worship
6.4949036,80.650673,worship
6.4739628,80.6111389,worship
6.468295,80.6074881,worship
6.4695136,80.6945184,worship
6.488243,80.5517607,worship
6.4746859,80.5966717,worship
6.4887721,80.6017669,worship
6.4022213,80.201409,worship
6.3402398,80.2169397,worship
6.2525764,80.2526905,worship
6.3277017,80.2510265,worship
6.3572553,80.8370791,worship
6.3441192,80.7755791,worship
6.2923561,80.3806174,worship
6.2841328,80.3852316,worship
6.3719543,80.3120986,worship
6.2708529,80.4130447,worship
6.2221359,80.2126696,worship
6.239577,80.2653629,worship
6.2332123,80.2393679,worship
6.2392859,80.2642143,worship
6.22759,80.2543444,worship
6.03016,80.6722893,worship
6.0224126,80.6581364,worship
6.3142541,80.3169184,worship
6.3115632,80.3180958,worship
6.3323072,80.3340731,worship
6.3351247,80.3379214,worship
6.3484737,80.3397091,worship
6.3521084,80.3335245,worship
6.2954476,80.3188374,worship
6.3004417,80.3177096,worship
6.3072227,80.2517132,worship
6.2633609,80.3246532,worship
6.2594283,80.3143716,worship
6.1877108,80.206585,worship
6.0876585,80.3533978,worship
6.0776677,80.3102121,worship
6.1037355,80.1471238,worship
6.0994114,80.1519183,worship
6.1539094,80.2234762,worship
6.1720916,80.2375014,worship
5.9564924,80.4547,worship
6.4371839,80.6721172,worship
5.9859941,80.3286384,worship
5.9857198,80.3289521,worship
5.9919314,80.3193658,worship
6.0008967,80.3251231,worship
6.0009527,80.3253077,worship
5.9938655,80.3129644,worship
6.0138682,80.307085,worship
6.0068261,80.3116935,worship
6.0019159,80.3133958,worship
5.9894216,80.337439,worship
5.9892148,80.3373689,worship
5.9871901,80.3435305,worship
5.987139,80.3508727,worship
5.9692,80.3699775,worship
5.9706236,80.3816345,worship
5.9723354,80.3743778,worship
5.9741428,80.3710688,worship
5.9772239,80.3711157,worship
5.9816533,80.3716458,worship
5.9769084,80.6990517,worship
6.3287573,80.4052988,worship
6.2591866,80.1850672,worship
6.1236478,80.4843498,worship
5.971322,80.4196494,worship
6.0790464,80.5661092,worship
6.0791126,80.5659988,worship
6.0788483,80.5662878,worship
6.3154372,80.4020251,worship
6.2933014,80.8455308,worship
6.2933064,80.8457088,worship
6.3139695,80.8398699,worship
6.3140761,80.8400649,worship
6.2092304,80.8003817,worship
6.1342412,80.4028306,worship
6.1204517,80.4196706,worship
6.4398246,80.1129815,worship
6.4422519,80.1089934,worship
6.1227774,80.1210017,worship
6.1124733,80.1251335,worship
6.4091982,80.1098258,worship
6.4093425,80.1097835,worship
6.4088619,80.1078193,worship
6.1181436,80.1175688,worship
6.1175647,80.117971,worship
6.1426371,80.4685979,worship
6.1095724,80.1296022,worship
5.9415087,80.5491878,worship
5.9440449,80.5442558,worship
5.9436212,80.5409869,worship
5.9557341,80.5483047,worship
5.9405105,80.5264849,worship
5.9456765,80.5632916,worship
5.9379888,80.5323775,worship
5.9466098,80.5581871,worship
5.9528774,80.5755018,worship
5.941133,80.5718649,worship
5.9352605,80.6112555,worship
6.3904773,80.1136102,worship
6.3906749,80.1134775,worship
6.1045715,80.4780755,worship
6.3804963,80.3777251,worship
6.2771497,80.7637466,worship
6.1265778,80.4932049,worship
6.126458,80.4931496,worship
6.1268467,80.4930257,worship
6.1235333,80.5006227,worship
6.1122898,80.1251261,worship
5.9606247,80.6044219,worship
5.9648467,80.608221,worship
6.1260542,81.1211254,worship
6.1215181,81.0044248,worship
6.0806348,80.4864879,worship
6.0640811,80.6068943,worship
6.1007569,80.3116615,worship
6.3404537,80.2169694,worship
5.9421114,80.5363635,worship
5.9353601,80.5806731,worship
5.9303598,80.5949011,worship
5.9358588,80.6048032,worship
5.9402241,80.4781766,worship
5.9373265,80.5236263,worship
6.0964196,80.6704985,worship
6.0838509,80.6451761,worship
6.1041631,81.0115138,worship
6.0962413,80.6823749,worship
6.0783804,80.6724661,worship
6.1254324,80.2293469,worship
6.1488016,80.3108296,worship
6.0962187,80.6688985,worship
6.0939343,80.6346101,worship
6.0154407,80.66016,worship
6.0949462,80.6231994,worship
6.0457758,80.6313603,worship
6.0838525,80.6439501,worship
6.118696,80.6715811,worship
6.0778987,80.6703227,worship
6.0813572,80.639972,worship
6.1126014,80.6549532,worship
5.9403127,80.4785083,worship
6.080623,80.6535248,worship
6.0590634,80.6595867,worship
6.0330436,80.2122644,worship
5.9568086,80.4547563,worship
6.0787877,80.9334623,worship
6.1518341,80.1004073,worship
6.1517969,80.1005397,worship
6.1518323,80.1007187,worship
6.1564475,80.1048447,worship
6.2258175,80.1140879,worship
6.2259611,80.1140573,worship
6.0256962,80.7964591,worship
5.9419489,80.4795783,worship
6.027001,80.2153298,worship
6.4403715,80.7595002,worship
6.0274607,80.2174615,worship
6.0351924,80.2198384,financial
5.9750398,80.4267629,financial
5.9734967,80.4260863,financial
5.9735405,80.4271155,financial
6.0272548,80.2175937,financial
6.0294233,80.2160434,financial
6.0290499,80.215338,financial
6.0326108,80.2155713,financial
5.938775,80.5733619,financial
6.0249105,80.6008296,financial
6.0247718,80.600945,financial
6.1242244,81.124708,financial
6.122827,81.126092,financial
6.1244964,81.1247938,financial
6.1271953,81.1254965,financial
6.1226486,81.0220136,financial
6.1218935,81.0238086,financial
6.1235364,81.0228859,financial
5.9439931,80.549931,financial
5.9639204,80.602259,financial
5.9644032,80.6036107,financial
5.9564934,80.5781887,financial
5.9500754,80.54384,financial
5.9767813,80.4274801,financial
6.0248639,80.7934846,financial
5.9878689,80.3258437,financial
6.122719,81.023183,financial
6.1330313,81.1265337,financial
6.165654,80.180004,financial
6.331838,80.854558,financial
6.3442921,80.5772062,financial
6.3779355,80.3604216,financial
6.1555165,80.6979475,financial
6.0835817,80.6462509,financial
6.2895411,80.1613255,financial
6.1218297,81.0233923,financial
6.1364958,80.1001273,financial
6.3781544,80.3617431,financial
6.1003684,80.477507,financial
6.1001631,80.4775499,financial
6.0802414,80.5670096,financial
6.0800209,80.5667952,financial
6.3455049,80.5594251,financial
6.3454487,80.5594723,financial
6.3464505,80.5591159,financial
6.1473885,80.7629247,financial
6.0473784,80.7347131,financial
5.9494457,80.455717,financial
6.0349352,80.2174126,financial
6.0973933,80.888649,financial
6.0793598,80.9284597,financial
6.0238982,80.4955305,financial
6.169044,80.179627,financial
6.1720733,80.1782963,financial
6.1721133,80.1782078,financial
6.037052,80.2230043,financial
6.0367316,80.2233919,financial
6.0359356,80.2210514,financial
6.0358336,80.2213381,financial
6.0354605,80.2203153,financial
6.4115349,80.7955536,financial
6.3312307,80.8569802,financial
6.3313362,80.8568776,financial
6.3324855,80.8576101,financial
6.3306921,80.8575475,financial
6.0245571,80.793666,financial
6.1412367,80.1369686,financial
6.0824511,80.5666278,financial
5.940915,80.4921654,financial
5.9493621,80.5466906,financial
6.1003753,80.478308,financial
6.1002725,80.4777275,financial
6.1002725,80.4778548,financial
6.1006344,80.4762141,financial
6.1007594,80.4773129,financial
5.944526,80.5493374,financial
5.9454095,80.5502186,financial
5.9454412,80.550346,financial
5.9450294,80.5516626,financial
5.9450946,80.5519897,financial
5.947737,80.548739,financial
5.9478864,80.5488141,financial
5.9498749,80.5476801,financial
5.9498386,80.5474085,financial
5.9498028,80.5472242,financial
5.9497971,80.543569,financial
5.948847,80.5460108,financial
5.9489206,80.5456578,financial
5.9721573,80.3649042,financial
6.0355732,80.3892514,financial
6.0353933,80.3894451,financial
6.1060096,80.3482195,financial
6.1223931,81.0224022,financial
6.1230404,81.0230024,financial
6.1224714,81.0268524,financial
6.0097168,80.516478,financial
6.2975427,80.6351667,financial
6.3018414,80.6352187,financial
6.3021054,80.6356633,financial
6.2650773,80.6914563,financial
6.2655535,80.6911359,financial
6.2663801,80.6908602,financial
6.2542665,80.7644509,financial
6.2517362,80.7654553,financial
6.251498,80.7637115,financial
6.1483023,80.7638248,financial
6.1665775,80.8980324,financial
6.1648065,80.8978092,financial
6.0462388,80.7332126,financial
6.0461509,80.7359967,financial
6.0508073,80.7337712,financial
6.0497271,80.7334368,financial
6.0496721,80.7338104,financial
6.0267835,80.7961213,financial
6.0269596,80.7956036,financial
6.100756,80.4797611,financial
6.1229115,81.0299537,financial
5.9283949,80.5888667,financial
6.0415274,80.6799129,financial
6.4751305,80.6099693,financial
6.2613813,80.6038872,financial
6.2596599,80.6032319,financial
6.2449939,80.2685623,financial
6.244578,80.2684228,financial
6.3424677,80.5607479,financial
6.3440644,80.5597018,financial
6.411406,80.7958284,financial
5.965061,80.696103,financial
5.9471869,80.4580275,financial
6.0356025,80.2165104,financial
6.0271547,80.7947791,financial
6.0246346,80.7941037,financial
6.0196821,80.7881028,financial
6.1268453,80.1062577,financial
6.0356627,80.2165066,financial
6.1356607,80.100038,financial
6.0108851,80.250317,financial
5.9496123,80.4556537,financial
6.2454926,80.6084841,financial
6.0776425,80.5648877,financial
6.0828194,80.5660316,financial
6.2496677,80.7643393,financial
6.2508183,80.7622328,financial
6.2512455,80.7629389,financial
5.9640447,80.6020745,financial
6.1289614,80.1264977,financial
6.1328801,80.100904,financial
6.0149483,80.2493066,financial
6.0244753,80.2181345,financial
6.0261393,80.2193659,financial
5.964684,80.6029046,financial
6.0953484,80.2759271,financial
6.1298477,80.1030254,financial
6.0268962,80.7950529,financial
6.1302977,80.1022964,financial
6.1298264,80.1030387,financial
5.9436426,80.4617437,financial
6.3542037,80.6241614,financial
6.4818043,80.7090479,financial
6.4817244,80.709815,financial
6.2261748,80.2307275,financial
6.0376748,80.2279809,financial
6.0212181,80.2474607,financial
5.9735307,80.4297658,financial
6.0334417,80.2372188,financial
6.2613639,80.4918936,financial
6.3026405,80.3194604,financial
6.2684687,80.3241469,financial
6.2673585,80.4130554,financial
6.2595352,80.415399,financial
6.3279776,80.3454088,financial
6.3352486,80.3407538,financial
6.3355799,80.340565,financial
6.3721024,80.3105012,financial
6.2331627,80.2630301,financial
6.2262874,80.2515368,financial
6.1365061,80.1000625,financial
5.9735889,80.439741,financial
5.9655111,80.4560399,financial
6.3448035,80.5600391,financial
6.2616398,80.4912471,financial
6.2617238,80.4913993,financial
6.2901053,80.1621317,financial
6.2899929,80.1618287,financial
6.3388138,80.222448,financial
6.3435015,80.2232212,financial
6.3438893,80.222372,financial
6.3440816,80.2221165,financial
6.3437093,80.2224681,financial
6.1333278,80.1007272,financial
5.9743266,80.4342597,financial
5.9737513,80.4268396,financial
6.0272022,80.2175989,financial
6.4100926,80.797329,financial
5.9485245,80.4565979,financial
6.471419,80.1137634,financial
6.3441502,80.2221483,financial
5.9468688,80.5321218,financial
5.9481369,80.5360796,financial
5.9446628,80.4607434,financial
5.9734005,80.4260212,financial
5.9750651,80.4266743,financial
5.9751945,80.4263847,financial
5.9751145,80.4263887,financial
5.9750358,80.4263793,financial
6.4055558,80.2157971,financial
6.3779706,80.3620013,financial
6.3779999,80.3620574,financial
6.1699445,80.17905,financial
6.1699154,80.17905,financial
6.2919339,81.1209163,financial
6.2916309,81.1208159,financial
6.2920121,81.1208465,financial
6.0294749,80.2152489,financial
6.0959398,80.2193356,financial
5.9481229,80.6275102,financial
5.9365596,80.5156862,financial
6.0329962,80.2165009,financial
6.0268078,80.7961357,financial
6.0270116,80.7956343,financial
6.0269943,80.7955399,financial
6.1077734,80.5800535,financial
6.026172,80.2193307,financial
6.0267032,80.7953023,financial
5.973976,80.3602644,financial
5.9742767,80.3624238,financial
6.067404,80.2247871,financial
5.9482693,80.5370167,financial
6.2928307,80.1643599,financial
6.2924401,80.1642864,financial
6.2921578,80.1643956,financial
5.9477423,80.5464855,financial
6.2928943,80.1643587,financial
6.2918753,80.1641784,financial
5.93735,80.5747537,financial
6.1552858,80.6975322,financial
5.9417388,80.5132202,financial
5.9285038,80.5889134,financial
5.9274675,80.5895991,financial
6.111494,80.1267568,financial
6.0332837,80.2166639,financial
6.0334821,80.2167142,financial
5.9729289,80.4291644,financial
5.9724975,80.4291745,financial
5.9724814,80.429524,financial
6.0335897,80.2158961,financial
6.1402984,80.5574113,financial
6.1402978,80.5567781,financial
6.0347928,80.2177326,financial
6.0367992,80.2221029,financial
6.0529401,80.2082768,financial
6.048568,80.1949005,financial
6.0677171,80.2278271,financial
6.067702,80.2280799,financial
6.0541073,80.2168901,financial
6.0682999,80.2282791,financial
6.0687038,80.2294418,financial
6.0685158,80.2290785,financial
6.067944,80.2287518,financial
6.0674922,80.2173906,financial
6.3232871,80.8473587,financial
5.9880971,80.3253193,financial
5.9880031,80.3255183,financial
5.9877604,80.3259529,financial
5.9934507,80.3110712,financial
5.9933249,80.3089712,financial
6.275475,80.1404012,financial
6.4055624,80.2157964,financial
6.4053848,80.2158014,financial
6.1029402,80.1264082,financial
6.1041382,80.1260128,financial
6.0828039,80.5660028,financial
6.0801509,80.5670577,financial
6.0823256,80.566728,financial
6.0800242,80.5668591,financial
6.0776758,80.5649503,financial
6.08025,80.5656735,financial
6.1118413,80.1239247,financial
6.3780571,80.3621134,financial
6.0834356,80.6464617,financial
